,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN_FREQ,MATURITY,DAY_CNT_DES,ISSUE_DT,INT_ACC_DT,CPN,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
8/10/2011,0.913311,EI586386,IKU11,105.7,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    97.875
Name: 2011-08-10 00:00:00, dtype: float64"
8/11/2011,0.913311,EI586386,IKU11,106.52,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.378
Name: 2011-08-11 00:00:00, dtype: float64"
8/12/2011,0.913311,EI586386,IKU11,106.64,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.518
Name: 2011-08-12 00:00:00, dtype: float64"
8/15/2011,0.913311,EI586386,IKU11,106.7,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.39
Name: 2011-08-15 00:00:00, dtype: float64"
8/16/2011,0.913311,EI586386,IKU11,106.95,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.602
Name: 2011-08-16 00:00:00, dtype: float64"
8/17/2011,0.913311,EI586386,IKU11,107.63,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    99.175
Name: 2011-08-17 00:00:00, dtype: float64"
8/18/2011,0.913311,EI586386,IKU11,107.47,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.947
Name: 2011-08-18 00:00:00, dtype: float64"
8/19/2011,0.913311,EI586386,IKU11,107.74,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    99.125
Name: 2011-08-19 00:00:00, dtype: float64"
8/22/2011,0.913311,EI586386,IKU11,107.5,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.835
Name: 2011-08-22 00:00:00, dtype: float64"
8/23/2011,0.913311,EI586386,IKU11,107.21,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.578
Name: 2011-08-23 00:00:00, dtype: float64"
8/24/2011,0.913311,EI586386,IKU11,106.89,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.275
Name: 2011-08-24 00:00:00, dtype: float64"
8/25/2011,0.913311,EI586386,IKU11,106.9,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.175
Name: 2011-08-25 00:00:00, dtype: float64"
8/26/2011,0.913311,EI586386,IKU11,107.28,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    98.07
Name: 2011-08-26 00:00:00, dtype: float64"
8/29/2011,0.913311,EI586386,IKU11,107.12,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    97.945
Name: 2011-08-29 00:00:00, dtype: float64"
8/30/2011,0.913311,EI586386,IKU11,106.82,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    97.64
Name: 2011-08-30 00:00:00, dtype: float64"
8/31/2011,0.913311,EI586386,IKU11,106.72,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    97.565
Name: 2011-08-31 00:00:00, dtype: float64"
9/1/2011,0.913311,EI586386,IKU11,106.69,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    97.463
Name: 2011-09-01 00:00:00, dtype: float64"
9/2/2011,0.913311,EI586386,IKU11,105.64,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    96.545
Name: 2011-09-02 00:00:00, dtype: float64"
9/5/2011,0.913311,EI586386,IKU11,103.51,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    94.498
Name: 2011-09-05 00:00:00, dtype: float64"
9/6/2011,0.913311,EI586386,IKU11,104.11,EI586386 Govt,IKU11 Comdty,2,9/1/2021,ACT/ACT,3/1/2011,3/1/2011,4.75,11-Sep,"join_id_bonds
EI586386 Govt    94.98
Name: 2011-09-06 00:00:00, dtype: float64"
9/9/2011,0.93062,EI793398,IKZ11,101.5,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    95.74
Name: 2011-09-09 00:00:00, dtype: float64"
9/12/2011,0.93062,EI793398,IKZ11,99.91,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.593
Name: 2011-09-12 00:00:00, dtype: float64"
9/13/2011,0.93062,EI793398,IKZ11,99.22,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.548
Name: 2011-09-13 00:00:00, dtype: float64"
9/14/2011,0.93062,EI793398,IKZ11,99.75,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.388
Name: 2011-09-14 00:00:00, dtype: float64"
9/15/2011,0.93062,EI793398,IKZ11,99.77,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.278
Name: 2011-09-15 00:00:00, dtype: float64"
9/16/2011,0.93062,EI793398,IKZ11,100.51,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.76
Name: 2011-09-16 00:00:00, dtype: float64"
9/19/2011,0.93062,EI793398,IKZ11,99.85,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.243
Name: 2011-09-19 00:00:00, dtype: float64"
9/20/2011,0.93062,EI793398,IKZ11,99,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.31
Name: 2011-09-20 00:00:00, dtype: float64"
9/21/2011,0.93062,EI793398,IKZ11,98.54,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    92.908
Name: 2011-09-21 00:00:00, dtype: float64"
9/22/2011,0.93062,EI793398,IKZ11,99.22,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.373
Name: 2011-09-22 00:00:00, dtype: float64"
9/23/2011,0.93062,EI793398,IKZ11,99.31,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.59
Name: 2011-09-23 00:00:00, dtype: float64"
9/26/2011,0.93062,EI793398,IKZ11,99.28,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.425
Name: 2011-09-26 00:00:00, dtype: float64"
9/27/2011,0.93062,EI793398,IKZ11,99.79,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.848
Name: 2011-09-27 00:00:00, dtype: float64"
9/28/2011,0.93062,EI793398,IKZ11,99.34,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.473
Name: 2011-09-28 00:00:00, dtype: float64"
9/29/2011,0.93062,EI793398,IKZ11,100.01,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.145
Name: 2011-09-29 00:00:00, dtype: float64"
9/30/2011,0.93062,EI793398,IKZ11,100.26,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.31
Name: 2011-09-30 00:00:00, dtype: float64"
10/3/2011,0.93062,EI793398,IKZ11,100.32,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.33
Name: 2011-10-03 00:00:00, dtype: float64"
10/4/2011,0.93062,EI793398,IKZ11,100.62,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.715
Name: 2011-10-04 00:00:00, dtype: float64"
10/5/2011,0.93062,EI793398,IKZ11,100.53,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.513
Name: 2011-10-05 00:00:00, dtype: float64"
10/6/2011,0.93062,EI793398,IKZ11,101.25,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    95.095
Name: 2011-10-06 00:00:00, dtype: float64"
10/7/2011,0.93062,EI793398,IKZ11,101.03,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.955
Name: 2011-10-07 00:00:00, dtype: float64"
10/10/2011,0.93062,EI793398,IKZ11,100.89,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.833
Name: 2011-10-10 00:00:00, dtype: float64"
10/11/2011,0.93062,EI793398,IKZ11,100.62,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    94.498
Name: 2011-10-11 00:00:00, dtype: float64"
10/12/2011,0.93062,EI793398,IKZ11,100,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.783
Name: 2011-10-12 00:00:00, dtype: float64"
10/13/2011,0.93062,EI793398,IKZ11,99.33,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.178
Name: 2011-10-13 00:00:00, dtype: float64"
10/14/2011,0.93062,EI793398,IKZ11,99.41,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.268
Name: 2011-10-14 00:00:00, dtype: float64"
10/17/2011,0.93062,EI793398,IKZ11,99.47,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    93.205
Name: 2011-10-17 00:00:00, dtype: float64"
10/18/2011,0.93062,EI793398,IKZ11,98.94,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    92.715
Name: 2011-10-18 00:00:00, dtype: float64"
10/19/2011,0.93062,EI793398,IKZ11,98.83,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    92.475
Name: 2011-10-19 00:00:00, dtype: float64"
10/20/2011,0.93062,EI793398,IKZ11,98.02,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    91.665
Name: 2011-10-20 00:00:00, dtype: float64"
10/21/2011,0.93062,EI793398,IKZ11,98.72,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    92.468
Name: 2011-10-21 00:00:00, dtype: float64"
10/24/2011,0.93062,EI793398,IKZ11,98.28,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    92.058
Name: 2011-10-24 00:00:00, dtype: float64"
10/25/2011,0.93062,EI793398,IKZ11,98.39,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    92.043
Name: 2011-10-25 00:00:00, dtype: float64"
10/26/2011,0.93062,EI793398,IKZ11,98.46,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    92.183
Name: 2011-10-26 00:00:00, dtype: float64"
10/27/2011,0.93062,EI793398,IKZ11,98.97,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    92.49
Name: 2011-10-27 00:00:00, dtype: float64"
10/28/2011,0.93062,EI793398,IKZ11,97.89,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    91.445
Name: 2011-10-28 00:00:00, dtype: float64"
10/31/2011,0.93062,EI793398,IKZ11,97.13,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    90.822
Name: 2011-10-31 00:00:00, dtype: float64"
11/1/2011,0.93062,EI793398,IKZ11,96.61,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    90.183
Name: 2011-11-01 00:00:00, dtype: float64"
11/2/2011,0.93062,EI793398,IKZ11,96.6,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    90.167
Name: 2011-11-02 00:00:00, dtype: float64"
11/3/2011,0.93062,EI793398,IKZ11,96.55,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    90.135
Name: 2011-11-03 00:00:00, dtype: float64"
11/4/2011,0.93062,EI793398,IKZ11,95.2,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    88.975
Name: 2011-11-04 00:00:00, dtype: float64"
11/7/2011,0.93062,EI793398,IKZ11,93.34,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    86.958
Name: 2011-11-07 00:00:00, dtype: float64"
11/8/2011,0.93062,EI793398,IKZ11,92.69,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    86.345
Name: 2011-11-08 00:00:00, dtype: float64"
11/9/2011,0.93062,EI793398,IKZ11,89.29,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    83.25
Name: 2011-11-09 00:00:00, dtype: float64"
11/10/2011,0.93062,EI793398,IKZ11,91,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    85.063
Name: 2011-11-10 00:00:00, dtype: float64"
11/11/2011,0.93062,EI793398,IKZ11,93.66,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    87.553
Name: 2011-11-11 00:00:00, dtype: float64"
11/14/2011,0.93062,EI793398,IKZ11,92.15,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    86.025
Name: 2011-11-14 00:00:00, dtype: float64"
11/15/2011,0.93062,EI793398,IKZ11,89.81,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    83.635
Name: 2011-11-15 00:00:00, dtype: float64"
11/16/2011,0.93062,EI793398,IKZ11,90.3,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    83.998
Name: 2011-11-16 00:00:00, dtype: float64"
11/17/2011,0.93062,EI793398,IKZ11,91.32,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    85.085
Name: 2011-11-17 00:00:00, dtype: float64"
11/18/2011,0.93062,EI793398,IKZ11,92.74,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    86.235
Name: 2011-11-18 00:00:00, dtype: float64"
11/21/2011,0.93062,EI793398,IKZ11,92.74,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    86.368
Name: 2011-11-21 00:00:00, dtype: float64"
11/22/2011,0.93062,EI793398,IKZ11,91.59,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    85.145
Name: 2011-11-22 00:00:00, dtype: float64"
11/23/2011,0.93062,EI793398,IKZ11,90.66,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    84.453
Name: 2011-11-23 00:00:00, dtype: float64"
11/24/2011,0.93062,EI793398,IKZ11,90.03,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    83.928
Name: 2011-11-24 00:00:00, dtype: float64"
11/25/2011,0.93062,EI793398,IKZ11,89.34,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    83.055
Name: 2011-11-25 00:00:00, dtype: float64"
11/28/2011,0.93062,EI793398,IKZ11,89.41,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    83.178
Name: 2011-11-28 00:00:00, dtype: float64"
11/29/2011,0.93062,EI793398,IKZ11,89.34,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    83.065
Name: 2011-11-29 00:00:00, dtype: float64"
11/30/2011,0.93062,EI793398,IKZ11,90.8,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    84.495
Name: 2011-11-30 00:00:00, dtype: float64"
12/1/2011,0.93062,EI793398,IKZ11,93.07,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    86.653
Name: 2011-12-01 00:00:00, dtype: float64"
12/2/2011,0.93062,EI793398,IKZ11,92.8,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    86.298
Name: 2011-12-02 00:00:00, dtype: float64"
12/5/2011,0.93062,EI793398,IKZ11,97.58,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    90.94
Name: 2011-12-05 00:00:00, dtype: float64"
12/6/2011,0.93062,EI793398,IKZ11,98.1,EI793398 Govt,IKZ11 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,11-Dec,"join_id_bonds
EI793398 Govt    91.385
Name: 2011-12-06 00:00:00, dtype: float64"
12/9/2011,0.931936,EI793398,IKH12,93.21,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    88.053
Name: 2011-12-09 00:00:00, dtype: float64"
12/12/2011,0.931936,EI793398,IKH12,91.95,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.678
Name: 2011-12-12 00:00:00, dtype: float64"
12/13/2011,0.931936,EI793398,IKH12,91.15,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86
Name: 2011-12-13 00:00:00, dtype: float64"
12/14/2011,0.931936,EI793398,IKH12,90.32,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    85.273
Name: 2011-12-14 00:00:00, dtype: float64"
12/15/2011,0.931936,EI793398,IKH12,91.9,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.673
Name: 2011-12-15 00:00:00, dtype: float64"
12/16/2011,0.931936,EI793398,IKH12,91.75,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.608
Name: 2011-12-16 00:00:00, dtype: float64"
12/19/2011,0.931936,EI793398,IKH12,92.91,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    87.713
Name: 2011-12-19 00:00:00, dtype: float64"
12/20/2011,0.931936,EI793398,IKH12,94.45,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    89.17
Name: 2011-12-20 00:00:00, dtype: float64"
12/21/2011,0.931936,EI793398,IKH12,93.34,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    88.028
Name: 2011-12-21 00:00:00, dtype: float64"
12/22/2011,0.931936,EI793398,IKH12,92.83,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    87.235
Name: 2011-12-22 00:00:00, dtype: float64"
12/23/2011,0.931936,EI793398,IKH12,92.08,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.83
Name: 2011-12-23 00:00:00, dtype: float64"
12/27/2011,0.931936,EI793398,IKH12,92.1,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.75
Name: 2011-12-27 00:00:00, dtype: float64"
12/28/2011,0.931936,EI793398,IKH12,91.55,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.675
Name: 2011-12-28 00:00:00, dtype: float64"
12/29/2011,0.931936,EI793398,IKH12,91.41,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.453
Name: 2011-12-29 00:00:00, dtype: float64"
12/30/2011,0.931936,EI793398,IKH12,91.61,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.215
Name: 2011-12-30 00:00:00, dtype: float64"
1/2/2012,0.931936,EI793398,IKH12,92.38,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    87.258
Name: 2012-01-02 00:00:00, dtype: float64"
1/3/2012,0.931936,EI793398,IKH12,92.32,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    87.143
Name: 2012-01-03 00:00:00, dtype: float64"
1/4/2012,0.931936,EI793398,IKH12,92.02,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    87
Name: 2012-01-04 00:00:00, dtype: float64"
1/5/2012,0.931936,EI793398,IKH12,91.01,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    86.045
Name: 2012-01-05 00:00:00, dtype: float64"
1/6/2012,0.931936,EI793398,IKH12,90.76,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    85.785
Name: 2012-01-06 00:00:00, dtype: float64"
1/9/2012,0.931936,EI793398,IKH12,90.69,EI793398 Govt,IKH12 Comdty,2,3/1/2022,ACT/ACT,9/1/2011,9/1/2011,5,12-Mar,"join_id_bonds
EI793398 Govt    85.548
Name: 2012-01-09 00:00:00, dtype: float64"
